AD_LEVEL,TA_ID,TAMBON_T,TAMBON_E,AM_ID,AMPHOE_T,AMPHOE_E,CH_ID,CHANGWAT_T,CHANGWAT_E,LAT,LONG
4,820105,_. ______,Tak Daet,8201,_. __________,Mueang Phang-nga,82,_. _____,Phang-nga,8.433,98.489
4,440702,_. _____,Samrong,4407,_. _______,Na Chueak,44,_. _________,Maha Sarakham,15.870,103.007
4,570806,_. ____,Yonok,5708,_. ________,Chiang Saen,57,_. ________,Chiang Rai,20.238,100.062
4,411103,_. ______,Dong Yen,4111,_. _______,Ban Dung,41,_. ________,Udon Thani,17.637,103.379
4,450804,_. _______,Ak Khakham,4508,_. ________,Pho Chai,45,_. ________,Roi Et,16.385,103.746
4,570605,_. _______,Rong Chang,5706,_. ______,Pa Daet,57,_. ________,Chiang Rai,19.494,99.947
4,310601,_. _________,Lahan Sai,3106,_. _________,Lahan Sai,31,_. _________,Buri Ram,14.418,102.854
4,301606,_. ____,Ngio,3016,_. ________,Huai Thalaeng,30,_. __________,Nakhon Ratchasima,15.077,102.689
4,361006,_. ________,Ban Phet,3610,_. _______,Phu Khiao,36,_. _______,Chaiyaphum,16.344,102.256
4,450713,_. __________,Wang Samakkhi,4507,_. ______,Phon Thong,45,_. ________,Roi Et,16.267,104.041
4,311803,_. ________,Mueang Yang,3118,_. ____,Chamni,31,_. _________,Buri Ram,14.794,102.906
4,800710,_. _________,Khao Phra Thong,8007,_. _____,Cha-uat,80,_. _____________,Nakhon Si Thammarat,7.974,99.905
4,440708,_. ________,Nong Ruea,4407,_. _______,Na Chueak,44,_. _________,Maha Sarakham,15.828,103.123
4,430509,_. ____,Some,4305,_. ________,Phon Phisai,43,_. _______,Nong Khai,17.926,103.277
4,311804,_. ______,Cho Phaka,3118,_. ____,Chamni,31,_. _________,Buri Ram,14.809,102.787
4,410406,_. ________,Chiang Wae,4104,_. ________,Kumphawapi,41,_. ________,Udon Thani,17.198,103.026
4,400401,_. ________,Nong Ruea,4004,_. ________,Nong Ruea,40,_. _______,Khon Kaen,16.501,102.464
4,660602,_. _______,Thai Nam,6606,_. ______,Pho Thale,66,_. ______,Phichit,16.147,100.207
4,312101,_. ________,Ban Dan,3121,_. ________,Ban Dan,31,_. _________,Buri Ram,15.112,103.162
4,400710,_. ___________,Tha Krasoem,4007,_. ______,Nam Phong,40,_. _______,Khon Kaen,16.613,102.878
4,450708,_. _____________,Pho Si Sawang,4507,_. ______,Phon Thong,45,_. ________,Roi Et,16.242,103.888
4,250302,_. _______,Sam Phan Ta,2503,_. ____,Na Di,25,_. __________,Prachin Buri,14.081,101.766
4,440309,_. _____,Lao,4403,_. __________,Kosum Phisai,44,_. _________,Maha Sarakham,16.180,103.068
4,450305,_. _________,Non Sawan,4503,_. _________,Pathum Rat,45,_. ________,Roi Et,15.584,103.435
4,340806,_. _________,Non Sawan,3408,_. ________,Na Chaluai,34,_. ___________,Ubon Ratchathani,14.659,105.141
4,160402,_. __________,Chai Narai,1604,_. ________,Chai Badan,16,_. ______,Lop Buri,15.195,101.037
4,650104,_. _______,Wat Phrik,6501,_. _____________,Mueang Phitsanulok,65,_. ________,Phitsanulok,16.715,100.243
4,431702,_. ______,Phon Thong,4317,_. ________,Pho Tak,43,_. _______,Nong Khai,17.881,102.454
4,402204,_. _____,Na Phaeng,4022,_. ___________,Khok Pho Chai,40,_. _______,Khon Kaen,16.078,102.472
4,471220,_. _______,That Thong,4712,_. ___________,Sawang Daen Din,47,_. ______,Sakon Nakhon,17.494,103.579
4,501705,_. _____,Bong Tan,5017,_. _______,Doi Tao,50,_. _________,Chiang Mai,18.017,98.661
4,530709,_. ______,Phaya Maen,5307,_. _____,Phichai,53,_. _________,Uttaradit,17.187,100.016
4,550401,_. ______,Na Noi,5504,_. ______,Na Noi,55,_. ____,Nan,18.313,100.681
4,300903,_. _____,Kampang,3009,_. ______,Non Thai,30,_. __________,Nakhon Ratchasima,15.118,102.060
4,320119,_. _______,Mueang Thi,3201,_. _____________,Mueang Surin,32,_. ________,Surin,14.910,103.652
4,331601,_. _____,Bu Sung,3316,_. ______,Wang Hin,33,_. ________,Si Sa Ket,14.957,104.209
4,110205,_. ________,,1102,_. ______,Bang Bo,11,_. ___________,Samut Prakarn,13.511,100.835
4,310310,_. __________,Kanthararom,3103,_. ______,Krasang,31,_. _________,Buri Ram,14.966,103.340
4,250104,_. _______,Bang Decha,2501,_. _______________,Mueang Prachin Buri,25,_. __________,Prachin Buri,13.991,101.330
4,311405,_. ________,Sao Diao,3114,_. ________,Nong Hong,31,_. _________,Buri Ram,14.911,102.609
4,311403,_. __________,Thai Samakkhi,3114,_. ________,Nong Hong,31,_. _________,Buri Ram,14.885,102.763
4,710103,_. _______,Pak Phraek,7101,_. ______________,Mueang Kanchanaburi,71,_. _________,Kanchanaburi,14.039,99.551
4,343104,_. ______,Nong Bok,3431,_. _____________,Lao Suea Kok,34,_. ___________,Ubon Ratchathani,15.423,104.988
4,401604,_. _______,Wa Thong,4016,_. _______,Phu Wiang,40,_. _______,Khon Kaen,16.761,102.469
4,321103,_. ______,U Lok,3211,_. _____,Lamduan,32,_. ________,Surin,14.684,103.691
4,461201,_. __________,Nong Kung Si,4612,_. __________,Nong Kung Si,46,_. _________,Kalasin,16.649,103.274
4,320714,_. ________,Kut Kha Khim,3207,_. ________,Rattanaburi,32,_. ________,Surin,15.407,103.846
4,340113,_. ______,Krasop,3401,_. ________________,Mueang Ubon Ratchathani,34,_. ___________,Ubon Ratchathani,15.309,104.970
4,471303,_. _____,Watthana,4713,_. _______,Song Dao,47,_. ______,Sakon Nakhon,17.362,103.540
4,341118,_. ______,Tham Khae,3411,_. ___________,Trakan Phuet Phon,34,_. ___________,Ubon Ratchathani,15.672,105.134
4,470101,_. ___________,That Choengchum,4701,_. ___________,Mueang Sakon Nakhon,47,_. ______,Sakon Nakhon,17.163,104.162
4,380205,_. _______,,3802,_. _______,Phon Charoen,38,_. ______,Bueng Kan,17.983,103.683
4,360118,_. ________,Bung Khla,3601,_. ____________,Mueang Chaiyaphum,36,_. _______,Chaiyaphum,15.759,102.056
4,410503,_. _____________,Pho Si Samran,4105,_. ________,Non Sa-at,41,_. ________,Udon Thani,16.983,102.839
4,720602,_. ___________,Nong Sarai,7206,_. _________,Don Chedi,72,_. __________,Suphan Buri,14.671,100.011
4,710116,_. _______,Wang Yen,7101,_. ______________,Mueang Kanchanaburi,71,_. _________,Kanchanaburi,13.954,99.400
4,302202,_. _____,Saraphi,3022,_. __________,Nong Bunmak,30,_. __________,Nakhon Ratchasima,14.814,102.417
4,160703,_. _______,Sap Champa,1607,_. _______,Tha Luang,16,_. ______,Lop Buri,15.026,101.228
4,841104,_. _______,Khao Than,8411,_. ______,Tha Chang,84,_. ____________,Surat Thani,9.310,99.188
4,661102,_. _______,Wang Ngio,6611,_. _______,Dong Charoen,66,_. ______,Phichit,16.000,100.741
4,440809,_. ___________,Rat Charoen,4408,_. ______________,Phayakkhaphum Phisai,44,_. _________,Maha Sarakham,15.456,103.321
4,260108,_. ______,Dong Lakhon,2601,_. ____________,Mueang Nakhon Nayok,26,_. _______,Nakhon Nayok,14.136,101.167
4,160702,_. __________,Kaeng Phak Kut,1607,_. _______,Tha Luang,16,_. ______,Lop Buri,15.014,101.085
4,801801,_. _________,Tham Phannara,8018,_. _________,Tham Phannara,80,_. _____________,Nakhon Si Thammarat,8.414,99.373
4,440406,_. ________,Kham Riang,4404,_. __________,Kantharawichai,44,_. _________,Maha Sarakham,16.247,103.236
4,200402,_. ________,Nong Prue,2004,_. ________,Bang Lamung,20,_. ______,Chon Buri,12.920,100.935
4,490301,_. ______,Don Tan,4903,_. ______,Don Tan,49,_. ________,Mukdahan,16.299,104.905
4,502202,_. _______,Thung Pi,5022,_. ______,Mae Wang,50,_. _________,Chiang Mai,18.587,98.741
4,370704,_. _____,Dong Bang,3707,_. ________,Lue Amnat,37,_. __________,Amnat Charoen,15.716,104.765
4,660405,_. ________,Nong Phayom,6604,_. ________,Taphan Hin,66,_. ______,Phichit,16.235,100.460
4,440908,_. _____,Ngua Ba,4409,_. ________,Wapi Pathum,44,_. _________,Maha Sarakham,15.955,103.347
4,301201,_. _______,Bua Yai,3012,_. _______,Bua Yai,30,_. __________,Nakhon Ratchasima,15.602,102.438
4,440301,_. _______,Hua Khwang,4403,_. __________,Kosum Phisai,44,_. _________,Maha Sarakham,16.249,103.065
4,760618,_. _______,Huai Luek,7606,_. _______,Ban Lat,76,_. ________,Phetchaburi,13.008,99.793
4,711104,_. _______,Nong Phai,7111,_. ______________,Dan Makham Tia,71,_. _________,Kanchanaburi,13.808,99.440
4,302206,_. _________,Nong Takai,3022,_. __________,Nong Bunmak,30,_. __________,Nakhon Ratchasima,14.654,102.397
4,920401,_. _______,Tha Kham,9204,_. ________,Palian,92,_. ____,Trang,7.172,99.690
4,210803,_. _______,Phana Nikhom,2108,_. _________,Nikhom Phatthana,21,_. _____,Rayong,12.902,101.135
4,350701,_. _______,Fa Huan,3507,_. ______,Kho Wang,35,_. _____,Yasothon,15.339,104.405
4,901103,_. ______,Khu Tao,9011,_. _______,Hat Yai,90,_. _____,Songkhla,7.133,100.481
4,301905,_. ______,Bueng O,3019,_. _________,Kham Thale So,30,_. __________,Nakhon Ratchasima,15.028,101.932
4,451903,_. _______,Duk Ueng,4519,_. ______,Nong Hi,45,_. ________,Roi Et,15.559,104.016
4,480108,_. _______,Kham Thao,4801,_. ___________,Mueang Nakhon Phanom,48,_. ______,Nakhon Phanom,17.263,104.764
4,350601,_. _______,Fa Yat,3506,_. _________,Maha Chana Chai,35,_. _____,Yasothon,15.514,104.256
4,840210,_. _______,Chang Khwa,8402,_. __________,Kanchanadit,84,_. ____________,Surat Thani,9.103,99.442
4,940602,_. _____,Phithen,9406,_. __________,Thung Yang Daeng,94,_. _______,Pattani,6.679,101.467
4,710607,_. _______,Khao Noi,7106,_. _______,Tha Muang,71,_. _________,Kanchanaburi,13.919,99.588
4,380307,_. ________,,3803,_. ________,So Phisai,38,_. ______,Bueng Kan,18.144,103.442
4,330311,_. _______,Bua Noi,3303,_. __________,Kanthararom,33,_. ________,Si Sa Ket,15.173,104.478
4,300817,_. _____________,Non Mueang Phatthana,3008,_. _________,Dan Khun Thot,30,_. __________,Nakhon Ratchasima,15.304,101.897
4,360115,_. ______,Huai Bong,3601,_. ____________,Mueang Chaiyaphum,36,_. _______,Chaiyaphum,15.843,102.167
4,840102,_. __________,Makham Tia,8401,_. _________________,Mueang Surat Thani,84,_. ____________,Surat Thani,9.112,99.347
4,320106,_. ______,Salak Dai,3201,_. _____________,Mueang Surin,32,_. ________,Surin,14.855,103.562
4,901114,_. _______,Nam Noi,9011,_. _______,Hat Yai,90,_. _____,Songkhla,7.108,100.530
4,343002,_. _____,Phalan,3430,_. _____,Na Tan,34,_. ___________,Ubon Ratchathani,15.960,105.332
4,380105,_. ________,,3801,_. ______,Bueng Kan,38,_. ______,Bueng Kan,18.328,103.393
4,570511,_. _______,San Klang,5705,_. ___,Phan,57,_. ________,Chiang Rai,19.607,99.684
4,440910,_. ________,Ban Wai,4409,_. ________,Wapi Pathum,44,_. _________,Maha Sarakham,15.812,103.294
4,600703,_. ______,Chan Sen,6007,_. _____,Takhli,60,_. _________,Nakhon Sawan,15.103,100.439
4,301014,_. ___________,Mueang Prasat,3010,_. ______,Non Sung,30,_. __________,Nakhon Ratchasima,15.201,102.194
4,301304,_. _________,Wang Mai Daeng,3013,_. ______,Prathai,30,_. __________,Nakhon Ratchasima,15.684,102.632
4,670707,_. ________,Huai Pong,6707,_. _______,Nong Phai,67,_. _________,Phetchabun,16.141,101.034
4,640511,_. _______,Sarachit,6405,_. ___________,Si Satchanalai,64,_. _______,Sukhothai,17.420,99.728
4,921002,_. ______,Ba Wi,9210,_. ________,Hat Samran,92,_. ____,Trang,7.283,99.597
4,343004,_. ______,Phang Khen,3430,_. _____,Na Tan,34,_. ___________,Ubon Ratchathani,15.921,105.212
4,301203,_. _______,Huai Yang,3012,_. _______,Bua Yai,30,_. __________,Nakhon Ratchasima,15.626,102.363
4,390109,_. ________,Non Khamin,3901,_. ________________,Mueang Nong Bua Lam Phu,39,_. ___________,Nong Bua Lam Phu,17.164,102.283
4,550203,_. ________,Mo Mueang,5502,_. _______,Mae Charim,55,_. ____,Nan,18.687,100.975
4,820401,_. ___,Tham,8204,_. __________,Takua Thung,82,_. _____,Phang-nga,8.409,98.412
4,300702,_. _______,Phlapphla,3007,_. ______,Chok Chai,30,_. __________,Nakhon Ratchasima,14.755,102.129
4,620406,_. _______,Salok Bat,6204,_. ______________,Khanu Woralaksaburi,62,_. _________,Kamphaeng Phet,16.000,99.801
4,370603,_. ________,Kheng Yai,3706,_. ________,Hua Taphan,37,_. __________,Amnat Charoen,15.738,104.564
4,800201,_. _______,Phrom Lok,8002,_. ________,Phrom Khiri,80,_. _____________,Nakhon Si Thammarat,8.500,99.793
4,370112,_. ________,Non Pho,3701,_. _______________,Mueang Amnat Charoen,37,_. __________,Amnat Charoen,15.873,104.558
4,401905,_. ______,Kham Muang,4019,_. __________,Khao Suan Kwang,40,_. _______,Khon Kaen,16.819,102.867
4,720802,_. ______,Wang Luek,7208,_. ______,Sam Chuk,72,_. __________,Suphan Buri,14.758,100.158
4,460111,_. ____,Phu Po,4601,_. ______________,Mueang Kalasin,46,_. _________,Kalasin,16.590,103.615
4,130404,_. ________,Bueng Cham O,1304,_. ________,Nong Suea,13,_. ________,Pathum Thani,14.172,100.778
4,210106,_. ____,Klaeng,2101,_. __________,Mueang Rayong,21,_. _____,Rayong,12.663,101.467
4,331902,_. ________,Nong Wa,3319,_. _________,Benchalak,33,_. ________,Si Sa Ket,14.754,104.722
4,461701,_. ______,Don Chan,4617,_. ______,Don Chan,46,_. _________,Kalasin,16.425,103.696
4,720805,_. _______,Ban Sa,7208,_. ______,Sam Chuk,72,_. __________,Suphan Buri,14.708,100.041
4,600310,_. ________,Phai Sing,6003,_. ______,Chum Saeng,60,_. _________,Nakhon Sawan,15.829,100.360
4,340401,_. ________,Khueang Nai,3404,_. ________,Khueang Nai,34,_. ___________,Ubon Ratchathani,15.371,104.556
4,460701,_. _______,Yang Talat,4607,_. _______,Yang Talat,46,_. _________,Kalasin,16.393,103.352
4,200201,_. _______,Ban Bueng,2002,_. _______,Ban Bueng,20,_. ______,Chon Buri,13.297,101.107
4,310415,_. __________,Kan Lueang,3104,_. ______,Nang Rong,31,_. _________,Buri Ram,14.730,102.711
4,331506,_. ___,Khup,3315,_. __________,Nam Kliang,33,_. ________,Si Sa Ket,14.971,104.569
4,440408,_. ______,Si Suk,4404,_. __________,Kantharawichai,44,_. _________,Maha Sarakham,16.348,103.263
4,610210,_. _______,Taluk Duk,6102,_. ______,Thap Than,61,_. _________,Uthai Thani,15.452,99.740
4,451008,_. ____,Khwao,4510,_. _______,Selaphum,45,_. ________,Roi Et,15.946,103.990
4,311104,_. _______,Mueang Kae,3111,_. ____,Satuek,31,_. _________,Buri Ram,15.190,103.308
4,302901,_. ___,Khui,3029,_. __________,Lamtaman Chai,30,_. __________,Nakhon Ratchasima,15.353,102.866
4,310418,_. ___________,Sap Phraya,3104,_. ______,Nang Rong,31,_. _________,Buri Ram,14.516,102.662
4,820702,_. ______,Marui,8207,_. ______,Thap Put,82,_. _____,Phang-nga,8.431,98.639
4,270604,_. _________,Khlong Nam Sai,2706,_. __________,Aranyaprathet,27,_. _______,Sa kaeo,13.590,102.514
4,460107,_. __________,Chiang Khruea,4601,_. ______________,Mueang Kalasin,46,_. _________,Kalasin,16.434,103.612
4,660502,_. ______,Bang Phai,6605,_. _________,Bang Mun Nak,66,_. ______,Phichit,16.123,100.403
4,640405,_. _____,Krai Nai,6404,_. ________,Kong Krailat,64,_. _______,Sukhothai,17.022,99.947
4,361105,_. ______,Nong Khu,3611,_. ________,Ban Thaen,36,_. _______,Chaiyaphum,16.293,102.398
4,400404,_. _____,Yang Kham,4004,_. ________,Nong Ruea,40,_. _______,Khon Kaen,16.398,102.515
4,210404,_. ___________,Phong Ta Iam,2104,_. _________,Wang Chan,21,_. _____,Rayong,12.912,101.541
4,900104,_. ____,Pha Wong,9001,_. __________,Muaeng Songkhla,90,_. _____,Songkhla,7.105,100.588
4,961004,_. _____,Puyo,9610,_. _______-__,Su-ngai Kolok,96,_. ________,Narathiwat,6.109,101.993
4,841303,_. _________,Sap Thawi,8413,_. __________,Ban Na Doem,84,_. ____________,Surat Thani,8.914,99.226
4,600204,_. _________,Bang Pramung,6002,_. _______,Krok Phra,60,_. _________,Nakhon Sawan,15.662,99.997
4,461703,_. ____,Dong Phayung,4617,_. ______,Don Chan,46,_. _________,Kalasin,16.531,103.708
4,320902,_. ____,Truem,3209,_. ________,Sikhoraphum,32,_. ________,Surin,15.035,103.845
4,341111,_. ______,Trakan,3411,_. ___________,Trakan Phuet Phon,34,_. ___________,Ubon Ratchathani,15.466,105.050
4,360201,_. _________,Ban Khwao,3602,_. _________,Ban Khwao,36,_. _______,Chaiyaphum,15.753,101.911
4,360306,_. _______,Ban Sok,3603,_. _________,Khon Sawan,36,_. _______,Chaiyaphum,15.892,102.263
4,930113,_. _______,Chai Buri,9301,_. ___________,Mueang Phatthalung,93,_. ______,Phatthalung,7.697,100.093
4,910201,_. ______,Khuan Don,9102,_. ______,Khuan Don,91,_. ____,Satun,6.814,100.060
4,470504,_. _______,Hai Yong,4705,_. ______,Phanh khon,47,_. ______,Sakon Nakhon,17.406,103.765
4,390604,_. __________,Wang Pla Pom,3906,_. _____,Na Wang,39,_. ___________,Nong Bua Lam Phu,17.426,102.024
4,500708,_. _______,Pong Yaeng,5007,_. ______,Mae Rim,50,_. _________,Chiang Mai,18.885,98.820
4,530707,_. __________,Tha Mafueang,5307,_. _____,Phichai,53,_. _________,Uttaradit,17.238,100.021
4,710609,_. ________,Ban Mai,7106,_. _______,Tha Muang,71,_. _________,Kanchanaburi,13.868,99.604
4,340511,_. ________,Nong Nok Tha,3405,_. ______,Khemarat,34,_. ___________,Ubon Ratchathani,16.019,105.096
4,480713,_. _____,Kham Phi,4807,_. ____,Na Kae,48,_. ______,Nakhon Phanom,16.937,104.369
4,960501,_. _________,Tanyong Mat,9605,_. _____,Ra-ngae,96,_. ________,Narathiwat,6.311,101.724
4,530805,_. ________,Chai Chumphon,5308,_. _____,Laplae,53,_. _________,Uttaradit,17.631,100.037
4,440501,_. ________,Chiang Yuen,4405,_. ________,Chiang Yuen,44,_. _________,Maha Sarakham,16.431,103.093
4,760407,_. ____________,Rai Mai Phatthana,7604,_. ____,Cha-am,76,_. ________,Phetchaburi,12.655,99.806
4,370607,_. ______,Chik Du,3706,_. ________,Hua Taphan,37,_. __________,Amnat Charoen,15.583,104.545
4,400608,_. ________,Boribun,4006,_. ______,Si Chomphu,40,_. _______,Khon Kaen,16.855,102.092
4,330303,_. ___________,Nong Hua Chang,3303,_. __________,Kanthararom,33,_. ________,Si Sa Ket,15.049,104.643
4,370202,_. ______,Khok San,3702,_. _______,Chanuman,37,_. __________,Amnat Charoen,16.156,104.996
4,461204,_. ________,Nong Suang,4612,_. __________,Nong Kung Si,46,_. _________,Kalasin,16.770,103.422
4,451005,_. _______,Na Mueang,4510,_. _______,Selaphum,45,_. ________,Roi Et,16.074,103.940
4,410207,_. ________,Tan Lian,4102,_. ______,Kut Chap,41,_. ________,Udon Thani,17.440,102.429
4,650603,_. ______,Wong Khong,6506,_. _________,Phrom Phiram,65,_. ________,Phitsanulok,17.113,100.107
4,620607,_. __________,Khui Ban Ong,6206,_. ___________,Phran Kratai,62,_. _________,Kamphaeng Phet,16.659,99.667
4,411006,_. _________,Wang Sam Mo,4110,_. _________,Wang Sam Mo,41,_. ________,Udon Thani,16.941,103.456
4,400906,_. _______,Huai Yang,4009,_. ______,Kranuan,40,_. _______,Khon Kaen,16.870,103.085
4,801002,_. ______,Thung Song,8010,_. _____,Na Bon,80,_. _____________,Nakhon Si Thammarat,8.255,99.487
4,471604,_. _______,Khok Sila,4716,_. __________,Charoen Sin,47,_. ______,Sakon Nakhon,17.536,103.605
4,321403,_. ______,Chik Daek,3214,_. ________,Phanom Dong Rak,32,_. ________,Surin,14.497,103.354
4,841403,_. ______,Khao Tok,8414,_. _______,Khian Sa,84,_. ____________,Surat Thani,8.845,99.251
4,361206,_. ______,Lup Kha,3612,_. ________,Kaeng Khro,36,_. _______,Chaiyaphum,16.202,102.259
4,440508,_. ________,Suea Thao,4405,_. ________,Chiang Yuen,44,_. _________,Maha Sarakham,16.470,103.053
4,660702,_. ________,Kamphaeng Din,6607,_. _______,Sam Ngam,66,_. ______,Phichit,16.585,100.219
4,840606,_. _____,Pa We,8406,_. ____,Chaiya,84,_. ____________,Surat Thani,9.447,99.144
4,302703,_. ____________,Lahan Pla Khao,3027,_. ________,Mueang Yang,30,_. __________,Nakhon Ratchasima,15.487,102.889
4,510110,_. ______,Pa Sak,5101,_. __________,Mueang Lamphun,51,_. _____,Lamphun,18.519,99.030
4,860704,_. ______,Tha Hin,8607,_. ___,Sawi,86,_. _____,Chumphon,10.213,99.151
4,330304,_. ___,Yang,3303,_. __________,Kanthararom,33,_. ________,Si Sa Ket,15.072,104.526
4,460710,_. _______,Na Chueak,4607,_. _______,Yang Talat,46,_. _________,Kalasin,16.557,103.415
4,510303,_. ________,Lao Yao,5103,_. ________,Ban Hong,51,_. _____,Lamphun,18.360,98.794
4,920212,_. _______,Na Kluea,9202,_. ______,Kantang,92,_. ____,Trang,7.326,99.466
4,440906,_. _______,Hua Ruea,4409,_. ________,Wapi Pathum,44,_. _________,Maha Sarakham,15.762,103.349
4,630903,_. ______,Pradang,6309,_. _______,Wang Chao,63,_. ___,Tak,16.748,99.184
4,402303,_. ____,Khanuan,4023,_. ________,Nong Na Kham,40,_. _______,Khon Kaen,16.774,102.387
4,361307,_. _________,Thung Na Lao,3613,_. ______,Khon San,36,_. _______,Chaiyaphum,16.590,101.864
4,930201,_. _____,Kong Ra,9302,_. _____,Kong Ra,93,_. ______,Phatthalung,7.463,99.877
4,480403,_. ______,Phon Thong,4804,_. _______,Ban Phaeng,48,_. ______,Nakhon Phanom,17.876,104.217
4,401807,_. ________,Non Phayom,4018,_. ____,Chonnabot,40,_. _______,Khon Kaen,16.054,102.547
4,343001,_. _____,Na Tan,3430,_. _____,Na Tan,34,_. ___________,Ubon Ratchathani,15.893,105.310
4,390603,_. ______,Wang Thong,3906,_. _____,Na Wang,39,_. ___________,Nong Bua Lam Phu,17.320,102.030
4,330424,_. ________,Thung Yai,3304,_. __________,Kantharalak,33,_. ________,Si Sa Ket,14.590,104.591
4,480314,_. _______,Nong Thao,4803,_. ________,Tha Uthen,48,_. ______,Nakhon Phanom,17.783,104.352
4,300203,_. ______,Khon Buri,3002,_. ______,Khon Buri,30,_. __________,Nakhon Ratchasima,14.599,102.130
